-82.60 -32.20    0.0
-82.60 -31.80    0.0
-82.60 -31.40    0.0
-82.60 -31.00    0.0
-82.60 -30.60    0.0
-82.60 -30.20    0.0
-82.60 -29.80    0.0
-82.60 -29.40    0.0
-82.60 -29.00    0.0
-82.60 -28.60    0.0
-82.60 -28.20    0.1
-82.60 -27.80    0.1
-82.60 -27.40    0.0
-82.60 -27.00    0.1
-82.60 -26.60    0.0
-82.60 -26.20    0.0
-82.60 -25.80    0.0
-82.60 -25.40    0.1
-82.60 -25.00    0.0
-82.60 -24.60    0.0
-82.60 -24.20    0.1
-82.60 -23.80    0.0
-82.60 -23.40    0.1
-82.60 -23.00    0.5
-82.60 -22.60    0.5
-82.60 -22.20    0.3
-82.60 -21.80    0.2
-82.60 -21.40    0.2
-82.60 -21.00    0.0
-82.60 -20.60    0.1
-82.60 -20.20    0.0
-82.60 -19.80    0.1
-82.60 -19.40    0.0
-82.60 -19.00    0.1
-82.60 -18.60    0.0
-82.60 -18.20    0.1
-82.60 -17.80    0.0
-82.60 -17.40    0.0
-82.60 -17.00    0.1
-82.60 -16.60    0.2
-82.60 -16.20    0.7
-82.60 -15.80    1.7
-82.60 -15.40    0.0
-82.60 -15.00    0.0
-82.60 -14.60    0.3
-82.60 -14.20    0.0
-82.60 -13.80    0.0
-82.60 -13.40    0.3
-82.60 -13.00    0.0
-82.60 -12.60    0.0
-82.60 -12.20    0.4
-82.60 -11.80    0.0
-82.60 -11.40    0.4
-82.60 -11.00    0.0
-82.60 -10.60    0.0
-82.60 -10.20    0.1
-82.60  -9.80    0.0
-82.60  -9.40    0.0
-82.60  -9.00    0.1
-82.60  -8.60    0.0
-82.60  -8.20    0.0
-82.60  -7.80    0.1
-82.60  -7.40    0.0
-82.60  -7.00    0.0
-82.60  -6.60    0.0
-82.60  -6.20    0.0
-82.60  -5.80    0.0
-82.60  -5.40    0.0
-82.60  -5.00    0.0
-82.60  -4.60    0.0
-82.60  -4.20    0.0
-82.60  -3.80    0.0
-82.60  -3.40    0.0
-82.60  -3.00    0.1
-82.60  -2.60    0.0
-82.60  -2.20    0.0
-82.60  -1.80    0.0
-82.60  -1.40    0.4
-82.60  -1.00    2.4
-82.60  -0.60    0.4
-82.60  -0.20    0.9
-82.60   0.20    5.3
-82.60   0.60   13.4
-82.60   1.00   40.0
-82.60   1.40   36.4
-82.60   1.80   23.5
-82.60   2.20   31.0
-82.60   2.60    3.4
-82.60   3.00    1.3
-82.60   3.40    0.7
-82.60   3.80    0.2
-82.60   4.20    1.0
-82.60   4.60    1.4
-82.60   5.00    3.0
-82.60   5.40   13.8
-82.60   5.80    7.4
-82.60   6.20    8.1
-82.60   6.60    9.6
-82.60   7.00    8.0
-82.60   7.40    9.9
-82.60   7.80   10.4
-82.60   8.20   11.1
-82.60   8.60    4.8
-82.60   9.00    2.2
-82.60   9.40    1.1
-82.60   9.80    2.5
-82.60  10.20    1.4
-82.60  10.60    0.0
-82.60  11.00    0.0
-82.60  11.40    0.0
-82.60  11.80    0.0
-82.60  12.20    0.0
-82.20 -50.20   80.6
-82.20 -49.80   79.0
-82.20 -49.40   62.9
-82.20 -49.00   60.6
-82.20 -48.60   50.2
-82.20 -48.20   42.7
-82.20 -47.80   32.4
-82.20 -47.40   29.0
-82.20 -47.00   24.1
-82.20 -46.60   23.4
-82.20 -46.20   27.2
-82.20 -45.80   27.3
-82.20 -45.40   28.5
-82.20 -45.00   34.0
-82.20 -44.60   32.9
-82.20 -44.20   28.6
-82.20 -43.80   30.6
-82.20 -43.40   31.4
-82.20 -43.00   15.5
-82.20 -42.60    8.6
-82.20 -42.20    4.1
-82.20 -41.80    3.0
-82.20 -41.40    1.6
-82.20 -41.00    0.4
-82.20 -40.60    0.1
-82.20 -40.20    0.0
-82.20 -39.80    0.2
-82.20 -39.40    0.3
-82.20 -39.00    0.2
-82.20 -38.60    0.1
-82.20 -38.20    0.1
-82.20 -37.80    0.2
-82.20 -37.40    0.2
-82.20 -37.00    0.4
-82.20 -36.60    1.0
-82.20 -36.20    2.6
-82.20 -35.80    2.8
-82.20 -35.40    0.8
-82.20 -35.00    0.3
-82.20 -34.60    0.4
-82.20 -34.20    0.3
-82.20 -33.80    0.1
-82.20 -33.40    0.0
-82.20 -33.00    0.1
-82.20 -32.60    0.1
-82.20 -32.20    0.7
-82.20 -31.80    0.0
-82.20 -31.40    0.0
-82.20 -31.00    0.0
-82.20 -30.60    0.0
-82.20 -30.20    0.1
-82.20 -29.80    0.0
-82.20 -29.40    0.0
-82.20 -29.00    0.0
-82.20 -28.60    0.1
-82.20 -28.20    0.3
-82.20 -27.80    0.5
-82.20 -27.40    0.0
-82.20 -27.00    0.1
-82.20 -26.60    0.1
-82.20 -26.20    0.0
-82.20 -25.80    0.0
-82.20 -25.40    0.0
-82.20 -25.00    0.1
-82.20 -24.60    0.0
-82.20 -24.20    0.0
-82.20 -23.80    0.0
-82.20 -23.40    0.2
-82.20 -23.00    0.7
-82.20 -22.60    0.5
-82.20 -22.20    0.2
-82.20 -21.80    0.0
-82.20 -21.40    0.1
-82.20 -21.00    0.1
-82.20 -20.60    0.0
-82.20 -20.20    0.0
-82.20 -19.80    0.1
-82.20 -19.40    0.0
-82.20 -19.00    0.1
-82.20 -18.60    0.0
-82.20 -18.20    0.2
-82.20 -17.80    0.0
-82.20 -17.40    0.0
-82.20 -17.00    0.0
-82.20 -16.60    0.0
-82.20 -16.20    0.2
-82.20 -15.80    0.6
-82.20 -15.40    0.2
-82.20 -15.00    0.0
-82.20 -14.60    0.0
-82.20 -14.20    0.1
-82.20 -13.80    0.0
-82.20 -13.40    0.2
-82.20 -13.00    0.1
-82.20 -12.60    0.1
-82.20 -12.20    0.1
-82.20 -11.80    0.0
-82.20 -11.40    0.0
-82.20 -11.00    0.0
-82.20 -10.60    0.1
-82.20 -10.20    0.2
-82.20  -9.80    0.1
-82.20  -9.40    0.0
-82.20  -9.00    0.0
-82.20  -8.60    0.0
-82.20  -8.20    0.0
-82.20  -7.80    0.0
-82.20  -7.40    0.0
-82.20  -7.00    0.0
-82.20  -6.60    0.0
-82.20  -6.20    0.0
-82.20  -5.80    0.0
-82.20  -5.40    0.0
-82.20  -5.00    0.0
-82.20  -4.60    0.0
-82.20  -4.20    0.0
-82.20  -3.80    0.0
-82.20  -3.40    0.0
-82.20  -3.00    0.1
-82.20  -2.60    0.0
-82.20  -2.20    0.1
-82.20  -1.80    0.1
-82.20  -1.40    4.9
-82.20  -1.00    8.5
-82.20  -0.60    0.6
-82.20  -0.20    0.9
-82.20   0.20    9.3
-82.20   0.60   17.1
-82.20   1.00   67.2
-82.20   1.40   53.8
-82.20   1.80   30.6
-82.20   2.20   37.9
-82.20   2.60   29.4
-82.20   3.00    6.8
-82.20   3.40    2.6
-82.20   3.80    0.3
-82.20   4.20    0.6
-82.20   4.60    1.7
-82.20   5.00    3.0
-82.20   5.40    2.5
-82.20   5.80    3.7
-82.20   6.20    9.7
-82.20   6.60   11.7
-82.20   7.00    9.5
-82.20   7.40    8.7
-82.20   7.80   15.4
-82.20   8.20    6.5
-82.20   8.60    3.4
-82.20   9.00    2.2
-82.20   9.40    3.6
-82.20   9.80    7.1
-82.20  10.20    2.0
-82.20  10.60    0.0
-82.20  11.00    0.0
-82.20  11.40    0.0
-82.20  11.80    0.2
-82.20  12.20    1.4
-81.80 -50.20   74.2
-81.80 -49.80   65.4
-81.80 -49.40   56.8
-81.80 -49.00   55.8
-81.80 -48.60   47.6
-81.80 -48.20   39.0
-81.80 -47.80   31.8
-81.80 -47.40   28.0
-81.80 -47.00   24.5
-81.80 -46.60   23.9
-81.80 -46.20   27.6
-81.80 -45.80   27.4
-81.80 -45.40   26.9
-81.80 -45.00   34.1
-81.80 -44.60   30.3
-81.80 -44.20   28.8
-81.80 -43.80   32.4
-81.80 -43.40   32.4
-81.80 -43.00   15.2
-81.80 -42.60    8.7
-81.80 -42.20    3.9
-81.80 -41.80    3.3
-81.80 -41.40    1.3
-81.80 -41.00    0.6
-81.80 -40.60    0.1
-81.80 -40.20    0.1
-81.80 -39.80    0.1
-81.80 -39.40    0.3
-81.80 -39.00    0.2
-81.80 -38.60    0.1
-81.80 -38.20    0.0
-81.80 -37.80    0.1
-81.80 -37.40    0.2
-81.80 -37.00    0.6
-81.80 -36.60    1.3
-81.80 -36.20    3.2
-81.80 -35.80    3.1
-81.80 -35.40    1.0
-81.80 -35.00    0.0
-81.80 -34.60    0.0
-81.80 -34.20    0.1
-81.80 -33.80    0.5
-81.80 -33.40    0.9
-81.80 -33.00    0.0
-81.80 -32.60    0.0
-81.80 -32.20    0.2
-81.80 -31.80    0.2
-81.80 -31.40    0.0
-81.80 -31.00    0.0
-81.80 -30.60    0.0
-81.80 -30.20    0.1
-81.80 -29.80    0.0
-81.80 -29.40    0.0
-81.80 -29.00    0.1
-81.80 -28.60    0.4
-81.80 -28.20    1.0
-81.80 -27.80    0.1
-81.80 -27.40    0.1
-81.80 -27.00    0.1
-81.80 -26.60    0.0
-81.80 -26.20    0.0
-81.80 -25.80    0.0
-81.80 -25.40    0.0
-81.80 -25.00    0.0
-81.80 -24.60    0.0
-81.80 -24.20    0.0
-81.80 -23.80    0.0
-81.80 -23.40    0.3
-81.80 -23.00    0.7
-81.80 -22.60    0.3
-81.80 -22.20    0.0
-81.80 -21.80    0.0
-81.80 -21.40    0.1
-81.80 -21.00    0.0
-81.80 -20.60    0.0
-81.80 -20.20    0.0
-81.80 -19.80    0.0
-81.80 -19.40    0.0
-81.80 -19.00    0.0
-81.80 -18.60    0.1
-81.80 -18.20    0.1
-81.80 -17.80    0.0
-81.80 -17.40    0.0
-81.80 -17.00    0.1
-81.80 -16.60    0.5
-81.80 -16.20    1.7
-81.80 -15.80    0.1
-81.80 -15.40    0.0
-81.80 -15.00    0.0
-81.80 -14.60    0.0
-81.80 -14.20    0.3
-81.80 -13.80    0.0
-81.80 -13.40    0.0
-81.80 -13.00    0.0
-81.80 -12.60    0.0
-81.80 -12.20    0.0
-81.80 -11.80    0.0
-81.80 -11.40    0.0
-81.80 -11.00    0.0
-81.80 -10.60    0.0
-81.80 -10.20    0.0
-81.80  -9.80    0.0
-81.80  -9.40    0.0
-81.80  -9.00    0.0
-81.80  -8.60    0.0
-81.80  -8.20    0.0
-81.80  -7.80    0.0
-81.80  -7.40    0.0
-81.80  -7.00    0.0
-81.80  -6.60    0.0
-81.80  -6.20    0.0
-81.80  -5.80    0.0
-81.80  -5.40    0.0
-81.80  -5.00    0.0
-81.80  -4.60    0.0
